ÅR,Måned,Dato,Måler,Parti,Oppslutning
2008,Mai,2008-05-23,Norstat,SF,8.3
2008,Mai,2008-05-26,Ipsos,SF,8.2
2008,Mai,2008-05-29,Sentio,SF,7.7
2008,Mai,2008-05-31,InFact,SF,5.5
2008,Mai,2008-05-02,Sentio,Sp,5.4
2008,Mai,2008-05-05,Kantar TNS,Sp,5.1
2008,Mai,2008-05-08,Norstat,Sp,6.5
2008,Mai,2008-05-09,Respons,Sp,4.7
2008,Mai,2008-05-16,Sentio,Sp,4.7
2008,Mai,2008-05-22,Opinion,Sp,5.7
2008,Mai,2008-05-23,Norstat,Sp,6.3
2008,Mai,2008-05-26,Ipsos,Sp,7.9
2008,Mai,2008-05-29,Sentio,Sp,5.2
2008,Mai,2008-05-31,InFact,Sp,5.0
2008,Mai,2008-05-02,Sentio,Unnamed: 6,24.7
2008,Mai,2008-05-05,Kantar TNS,Unnamed: 6,25.6
2008,Mai,2008-05-08,Norstat,Unnamed: 6,25.1
2008,Mai,2008-05-09,Respons,Unnamed: 6,24.8
2008,Mai,2008-05-16,Sentio,Unnamed: 6,28.3
2008,Mai,2008-05-22,Opinion,Unnamed: 6,27.7
2008,Mai,2008-05-23,Norstat,Unnamed: 6,24.7
2008,Mai,2008-05-26,Ipsos,Unnamed: 6,21.8
2008,Mai,2008-05-29,Sentio,Unnamed: 6,28.1
2008,Mai,2008-05-31,InFact,Unnamed: 6,27.8
2008,Mai,2008-05-02,Sentio,V,5.5
2008,Mai,2008-05-05,Kantar TNS,V,7.0
2008,Mai,2008-05-08,Norstat,V,5.4
2008,Mai,2008-05-09,Respons,V,7.0
2008,Mai,2008-05-16,Sentio,V,5.4
2008,Mai,2008-05-22,Opinion,V,8.4
2008,Mai,2008-05-23,Norstat,V,5.3
2008,Mai,2008-05-26,Ipsos,V,6.6
2008,Mai,2008-05-29,Sentio,V,5.7
2008,Mai,2008-05-31,InFact,V,5.5
2008,Mar,2008-03-03,Kantar TNS,Ap,28.7
2008,Mar,2008-03-06,Norstat,Ap,29.6
2008,Mar,2008-03-07,InFact,Ap,30.6
2008,Mar,2008-03-14,Opinion,Ap,27.1
2008,Mar,2008-03-14,Respons,Ap,29.5
2008,Mar,2008-03-17,Sentio,Ap,28.2
2008,Mar,2008-03-19,Ipsos,Ap,27.6
2008,Mar,2008-03-26,Norstat,Ap,28.5
2008,Mar,2008-03-03,Kantar TNS,H,19.1
2008,Mar,2008-03-06,Norstat,H,17.4
2008,Mar,2008-03-07,InFact,H,18.5
2008,Mar,2008-03-14,Opinion,H,17.2
2008,Mar,2008-03-14,Respons,H,17.3
2008,Mar,2008-03-17,Sentio,H,15.5
2008,Mar,2008-03-19,Ipsos,H,22.6
2008,Mar,2008-03-26,Norstat,H,17.3
2008,Mar,2008-03-03,Kantar TNS,KrF,5.6
2008,Mar,2008-03-06,Norstat,KrF,5.8
2008,Mar,2008-03-07,InFact,KrF,6.3
2008,Mar,2008-03-14,Opinion,KrF,6.2
2008,Mar,2008-03-14,Respons,KrF,5.6
2008,Mar,2008-03-17,Sentio,KrF,6.6
2008,Mar,2008-03-19,Ipsos,KrF,6.9
2008,Mar,2008-03-26,Norstat,KrF,6.0
2008,Mar,2008-03-03,Kantar TNS,NKP,1.6
2008,Mar,2008-03-06,Norstat,NKP,1.5
2008,Mar,2008-03-07,InFact,NKP,1.0
2008,Mar,2008-03-14,Opinion,NKP,3.1
2008,Mar,2008-03-14,Respons,NKP,1.1
2008,Mar,2008-03-17,Sentio,NKP,0.0
2008,Mar,2008-03-19,Ipsos,NKP,0.6
2008,Mar,2008-03-26,Norstat,NKP,0.0
2008,Mar,2008-03-03,Kantar TNS,SF,6.7
2008,Mar,2008-03-06,Norstat,SF,6.0
2008,Mar,2008-03-07,InFact,SF,7.9
2008,Mar,2008-03-14,Opinion,SF,7.1
2008,Mar,2008-03-14,Respons,SF,7.5
2008,Mar,2008-03-17,Sentio,SF,7.8
2008,Mar,2008-03-19,Ipsos,SF,5.6
2008,Mar,2008-03-26,Norstat,SF,7.0
2008,Mar,2008-03-03,Kantar TNS,Sp,5.8
2008,Mar,2008-03-06,Norstat,Sp,4.5
2008,Mar,2008-03-07,InFact,Sp,5.9
2008,Mar,2008-03-14,Opinion,Sp,5.7
2008,Mar,2008-03-14,Respons,Sp,6.2
2008,Mar,2008-03-17,Sentio,Sp,5.1
2008,Mar,2008-03-19,Ipsos,Sp,7.0
2008,Mar,2008-03-26,Norstat,Sp,4.8
2008,Mar,2008-03-03,Kantar TNS,Unnamed: 6,26.3
2008,Mar,2008-03-06,Norstat,Unnamed: 6,26.5
2008,Mar,2008-03-07,InFact,Unnamed: 6,22.0
2008,Mar,2008-03-14,Opinion,Unnamed: 6,27.1
2008,Mar,2008-03-14,Respons,Unnamed: 6,24.4
2008,Mar,2008-03-17,Sentio,Unnamed: 6,27.7
2008,Mar,2008-03-19,Ipsos,Unnamed: 6,21.6
2008,Mar,2008-03-26,Norstat,Unnamed: 6,25.6
2008,Mar,2008-03-03,Kantar TNS,V,5.5
2008,Mar,2008-03-06,Norstat,V,6.7
2008,Mar,2008-03-07,InFact,V,6.4
2008,Mar,2008-03-14,Opinion,V,5.9
2008,Mar,2008-03-14,Respons,V,6.6
2008,Mar,2008-03-17,Sentio,V,5.4
2008,Mar,2008-03-19,Ipsos,V,7.4
2008,Mar,2008-03-26,Norstat,V,6.6
2008,Nov,2008-11-04,Kantar TNS,Ap,33.6
2008,Nov,2008-11-06,Norstat,Ap,31.1
2008,Nov,2008-11-14,Sentio,Ap,35.5
2008,Nov,2008-11-14,Respons,Ap,30.8
2008,Nov,2008-11-21,Norstat,Ap,30.4
2008,Nov,2008-11-22,Ipsos,Ap,32.0
2008,Nov,2008-11-27,Sentio,Ap,30.6
2008,Nov,2008-11-27,Opinion,Ap,27.2
2008,Nov,2008-11-04,Kantar TNS,H,16.4
2008,Nov,2008-11-06,Norstat,H,14.5
2008,Nov,2008-11-14,Sentio,H,14.7
2008,Nov,2008-11-14,Respons,H,16.5
2008,Nov,2008-11-21,Norstat,H,16.4
2008,Nov,2008-11-22,Ipsos,H,17.7
2008,Nov,2008-11-27,Sentio,H,14.2
2008,Nov,2008-11-27,Opinion,H,17.0
2008,Nov,2008-11-04,Kantar TNS,KrF,7.4
2008,Nov,2008-11-06,Norstat,KrF,6.6
2008,Nov,2008-11-14,Sentio,KrF,5.2
2008,Nov,2008-11-14,Respons,KrF,7.1
2008,Nov,2008-11-21,Norstat,KrF,6.9
2008,Nov,2008-11-22,Ipsos,KrF,6.6
2008,Nov,2008-11-27,Sentio,KrF,6.8
2008,Nov,2008-11-27,Opinion,KrF,6.3
2008,Nov,2008-11-04,Kantar TNS,NKP,1.4
2008,Nov,2008-11-06,Norstat,NKP,0.8
2008,Nov,2008-11-14,Sentio,NKP,1.3
2008,Nov,2008-11-14,Respons,NKP,2.0
2008,Nov,2008-11-21,Norstat,NKP,0.0
2008,Nov,2008-11-22,Ipsos,NKP,2.3
2008,Nov,2008-11-27,Sentio,NKP,0.9
2008,Nov,2008-11-27,Opinion,NKP,2.2
2008,Nov,2008-11-04,Kantar TNS,SF,7.1
2008,Nov,2008-11-06,Norstat,SF,8.5
2008,Nov,2008-11-14,Sentio,SF,7.3
2008,Nov,2008-11-14,Respons,SF,7.5
2008,Nov,2008-11-21,Norstat,SF,8.4
2008,Nov,2008-11-22,Ipsos,SF,6.3
2008,Nov,2008-11-27,Sentio,SF,9.4
2008,Nov,2008-11-27,Opinion,SF,7.5
2008,Nov,2008-11-04,Kantar TNS,Sp,4.0
2008,Nov,2008-11-06,Norstat,Sp,4.8
2008,Nov,2008-11-14,Sentio,Sp,4.2
2008,Nov,2008-11-14,Respons,Sp,6.2
2008,Nov,2008-11-21,Norstat,Sp,5.0
2008,Nov,2008-11-22,Ipsos,Sp,6.8
2008,Nov,2008-11-27,Sentio,Sp,5.9
2008,Nov,2008-11-27,Opinion,Sp,7.3
2008,Nov,2008-11-04,Kantar TNS,Unnamed: 6,23.5
2008,Nov,2008-11-06,Norstat,Unnamed: 6,27.5
2008,Nov,2008-11-14,Sentio,Unnamed: 6,24.9
2008,Nov,2008-11-14,Respons,Unnamed: 6,23.0
2008,Nov,2008-11-21,Norstat,Unnamed: 6,25.4
2008,Nov,2008-11-22,Ipsos,Unnamed: 6,20.3
2008,Nov,2008-11-27,Sentio,Unnamed: 6,24.9
2008,Nov,2008-11-27,Opinion,Unnamed: 6,24.3
2008,Nov,2008-11-04,Kantar TNS,V,5.2
2008,Nov,2008-11-06,Norstat,V,5.5
2008,Nov,2008-11-14,Sentio,V,5.9
2008,Nov,2008-11-14,Respons,V,5.7
2008,Nov,2008-11-21,Norstat,V,4.9
2008,Nov,2008-11-22,Ipsos,V,7.1
2008,Nov,2008-11-27,Sentio,V,5.4
2008,Nov,2008-11-27,Opinion,V,6.7
2008,Okt,2008-10-04,Sentio,Ap,30.5
2008,Okt,2008-10-06,Kantar TNS,Ap,29.2
2008,Okt,2008-10-10,Sentio,Ap,29.8
2008,Okt,2008-10-13,InFact,Ap,31.0
2008,Okt,2008-10-17,Norstat,Ap,30.9
2008,Okt,2008-10-17,Respons,Ap,31.5
2008,Okt,2008-10-23,Opinion,Ap,26.4
2008,Okt,2008-10-23,Norstat,Ap,32.2
2008,Okt,2008-10-25,Ipsos,Ap,31.1
2008,Okt,2008-10-30,Sentio,Ap,33.0
2008,Okt,2008-10-04,Sentio,H,15.9
2008,Okt,2008-10-06,Kantar TNS,H,16.3
2008,Okt,2008-10-10,Sentio,H,14.2
2008,Okt,2008-10-13,InFact,H,19.5
2008,Okt,2008-10-17,Norstat,H,15.9
2008,Okt,2008-10-17,Respons,H,16.0
2008,Okt,2008-10-23,Opinion,H,15.7
2008,Okt,2008-10-23,Norstat,H,15.2
2008,Okt,2008-10-25,Ipsos,H,17.0
2008,Okt,2008-10-30,Sentio,H,15.2
2008,Okt,2008-10-04,Sentio,KrF,5.3
2008,Okt,2008-10-06,Kantar TNS,KrF,6.1
2008,Okt,2008-10-10,Sentio,KrF,4.7
2008,Okt,2008-10-13,InFact,KrF,5.8
2008,Okt,2008-10-17,Norstat,KrF,5.7
2008,Okt,2008-10-17,Respons,KrF,6.2
2008,Okt,2008-10-23,Opinion,KrF,6.0
2008,Okt,2008-10-23,Norstat,KrF,5.7
2008,Okt,2008-10-25,Ipsos,KrF,5.8
2008,Okt,2008-10-30,Sentio,KrF,4.8
2008,Okt,2008-10-04,Sentio,NKP,0.8
2008,Okt,2008-10-06,Kantar TNS,NKP,2.2
2008,Okt,2008-10-10,Sentio,NKP,0.0
2008,Okt,2008-10-13,InFact,NKP,1.1
2008,Okt,2008-10-17,Norstat,NKP,0.0
2008,Okt,2008-10-17,Respons,NKP,1.7
2008,Okt,2008-10-23,Opinion,NKP,2.2
2008,Okt,2008-10-23,Norstat,NKP,1.5
2008,Okt,2008-10-25,Ipsos,NKP,1.4
2008,Okt,2008-10-30,Sentio,NKP,1.5
2008,Okt,2008-10-04,Sentio,SF,7.4
2008,Okt,2008-10-06,Kantar TNS,SF,7.1
2008,Okt,2008-10-10,Sentio,SF,7.9
2008,Okt,2008-10-13,InFact,SF,5.5
2008,Okt,2008-10-17,Norstat,SF,6.1
2008,Okt,2008-10-17,Respons,SF,7.4
2008,Okt,2008-10-23,Opinion,SF,6.8
2008,Okt,2008-10-23,Norstat,SF,7.5
2008,Okt,2008-10-25,Ipsos,SF,11.0
2008,Okt,2008-10-30,Sentio,SF,6.4
2008,Okt,2008-10-04,Sentio,Sp,5.4
2008,Okt,2008-10-06,Kantar TNS,Sp,4.7
2008,Okt,2008-10-10,Sentio,Sp,5.0
2008,Okt,2008-10-13,InFact,Sp,5.3
2008,Okt,2008-10-17,Norstat,Sp,6.3
2008,Okt,2008-10-17,Respons,Sp,4.2
2008,Okt,2008-10-23,Opinion,Sp,5.9
2008,Okt,2008-10-23,Norstat,Sp,4.5
2008,Okt,2008-10-25,Ipsos,Sp,5.7
2008,Okt,2008-10-30,Sentio,Sp,6.0
2008,Okt,2008-10-04,Sentio,Unnamed: 6,28.3
2008,Okt,2008-10-06,Kantar TNS,Unnamed: 6,27.7
2008,Okt,2008-10-10,Sentio,Unnamed: 6,30.7
2008,Okt,2008-10-13,InFact,Unnamed: 6,24.9
2008,Okt,2008-10-17,Norstat,Unnamed: 6,26.8
2008,Okt,2008-10-17,Respons,Unnamed: 6,25.1
2008,Okt,2008-10-23,Opinion,Unnamed: 6,29.1
2008,Okt,2008-10-23,Norstat,Unnamed: 6,26.3
2008,Okt,2008-10-25,Ipsos,Unnamed: 6,21.9
2008,Okt,2008-10-30,Sentio,Unnamed: 6,26.1
2008,Okt,2008-10-04,Sentio,V,4.6
2008,Okt,2008-10-06,Kantar TNS,V,5.4
2008,Okt,2008-10-10,Sentio,V,4.8
2008,Okt,2008-10-13,InFact,V,4.7
2008,Okt,2008-10-17,Norstat,V,5.7
2008,Okt,2008-10-17,Respons,V,7.7
2008,Okt,2008-10-23,Opinion,V,6.5
2008,Okt,2008-10-23,Norstat,V,5.9
2008,Okt,2008-10-25,Ipsos,V,4.4
2008,Okt,2008-10-30,Sentio,V,5.0
2008,Sep,2008-09-01,Kantar TNS,Ap,30.4
2008,Sep,2008-09-04,Norstat,Ap,29.3
2008,Sep,2008-09-05,InFact,Ap,28.8
2008,Sep,2008-09-12,Sentio,Ap,28.6
2008,Sep,2008-09-19,Norstat,Ap,29.4
2008,Sep,2008-09-19,Respons,Ap,27.9
2008,Sep,2008-09-24,Norstat,Ap,29.5
2008,Sep,2008-09-25,Opinion,Ap,26.1
2008,Sep,2008-09-28,Ipsos,Ap,30.0
2008,Sep,2008-09-01,Kantar TNS,H,15.4
2008,Sep,2008-09-04,Norstat,H,13.8
2008,Sep,2008-09-05,InFact,H,18.5
2008,Sep,2008-09-12,Sentio,H,15.5
2008,Sep,2008-09-19,Norstat,H,14.8
2008,Sep,2008-09-19,Respons,H,14.6
2008,Sep,2008-09-24,Norstat,H,13.3
2008,Sep,2008-09-25,Opinion,H,14.9
2008,Sep,2008-09-28,Ipsos,H,15.7
2008,Sep,2008-09-01,Kantar TNS,KrF,4.2
2008,Sep,2008-09-04,Norstat,KrF,6.5
2008,Sep,2008-09-05,InFact,KrF,5.2
2008,Sep,2008-09-12,Sentio,KrF,5.7
2008,Sep,2008-09-19,Norstat,KrF,5.8
2008,Sep,2008-09-19,Respons,KrF,5.8
2008,Sep,2008-09-24,Norstat,KrF,5.8
2008,Sep,2008-09-25,Opinion,KrF,6.3
2008,Sep,2008-09-28,Ipsos,KrF,5.9
2008,Sep,2008-09-01,Kantar TNS,NKP,2.3
2008,Sep,2008-09-04,Norstat,NKP,1.7
2008,Sep,2008-09-05,InFact,NKP,2.1
2008,Sep,2008-09-12,Sentio,NKP,1.6
2008,Sep,2008-09-19,Norstat,NKP,0.0
2008,Sep,2008-09-19,Respons,NKP,1.7
2008,Sep,2008-09-24,Norstat,NKP,1.3
2008,Sep,2008-09-25,Opinion,NKP,2.2
2008,Sep,2008-09-28,Ipsos,NKP,1.0
2008,Sep,2008-09-01,Kantar TNS,SF,5.7
2008,Sep,2008-09-04,Norstat,SF,6.0
2008,Sep,2008-09-05,InFact,SF,5.4
2008,Sep,2008-09-12,Sentio,SF,5.8
2008,Sep,2008-09-19,Norstat,SF,7.2
2008,Sep,2008-09-19,Respons,SF,6.1
2008,Sep,2008-09-24,Norstat,SF,8.4
2008,Sep,2008-09-25,Opinion,SF,6.3
2008,Sep,2008-09-28,Ipsos,SF,6.1
2008,Sep,2008-09-01,Kantar TNS,Sp,4.8
2008,Sep,2008-09-04,Norstat,Sp,5.5
2008,Sep,2008-09-05,InFact,Sp,5.3
2008,Sep,2008-09-12,Sentio,Sp,4.5
2008,Sep,2008-09-19,Norstat,Sp,5.4
2008,Sep,2008-09-19,Respons,Sp,5.6
2008,Sep,2008-09-24,Norstat,Sp,5.3
2008,Sep,2008-09-25,Opinion,Sp,3.7
2008,Sep,2008-09-28,Ipsos,Sp,5.1
2008,Sep,2008-09-01,Kantar TNS,Unnamed: 6,29.2
2008,Sep,2008-09-04,Norstat,Unnamed: 6,30.7
2008,Sep,2008-09-05,InFact,Unnamed: 6,27.9
2008,Sep,2008-09-12,Sentio,Unnamed: 6,31.3
2008,Sep,2008-09-19,Norstat,Unnamed: 6,28.2
2008,Sep,2008-09-19,Respons,Unnamed: 6,31.7
2008,Sep,2008-09-24,Norstat,Unnamed: 6,29.2
2008,Sep,2008-09-25,Opinion,Unnamed: 6,32.8
2008,Sep,2008-09-28,Ipsos,Unnamed: 6,27.9
2008,Sep,2008-09-01,Kantar TNS,V,6.3
2008,Sep,2008-09-04,Norstat,V,5.4
2008,Sep,2008-09-05,InFact,V,5.8
2008,Sep,2008-09-12,Sentio,V,5.5
2008,Sep,2008-09-19,Norstat,V,5.5
2008,Sep,2008-09-19,Respons,V,5.9
2008,Sep,2008-09-24,Norstat,V,4.5
2008,Sep,2008-09-25,Opinion,V,6.6
2008,Sep,2008-09-28,Ipsos,V,7.4
2009,Apr,2009-04-02,Sentio,Ap,31.5
2009,Apr,2009-04-02,Kantar TNS,Ap,35.7
2009,Apr,2009-04-09,Norstat,Ap,31.7
2009,Apr,2009-04-17,Sentio,Ap,29.7
2009,Apr,2009-04-17,InFact,Ap,29.1
2009,Apr,2009-04-18,Norfakta,Ap,33.6
2009,Apr,2009-04-23,Opinion,Ap,29.1
2009,Apr,2009-04-24,Norstat,Ap,34.5
2009,Apr,2009-04-24,Respons,Ap,33.3
2009,Apr,2009-04-25,Ipsos,Ap,35.2
2009,Apr,2009-04-30,Sentio,Ap,33.0
2009,Apr,2009-04-02,Sentio,H,13.3
2009,Apr,2009-04-02,Kantar TNS,H,12.6
2009,Apr,2009-04-09,Norstat,H,13.7
2009,Apr,2009-04-17,Sentio,H,13.9
2009,Apr,2009-04-17,InFact,H,17.6
2009,Apr,2009-04-18,Norfakta,H,14.1
2009,Apr,2009-04-23,Opinion,H,13.9
2009,Apr,2009-04-24,Norstat,H,10.8
2009,Apr,2009-04-24,Respons,H,15.6
2009,Apr,2009-04-25,Ipsos,H,14.0
2009,Apr,2009-04-30,Sentio,H,13.2
2009,Apr,2009-04-02,Sentio,KrF,5.9
2009,Apr,2009-04-02,Kantar TNS,KrF,5.1
2009,Apr,2009-04-09,Norstat,KrF,7.2
2009,Apr,2009-04-17,Sentio,KrF,5.7
2009,Apr,2009-04-17,InFact,KrF,6.0
2009,Apr,2009-04-18,Norfakta,KrF,6.6
2009,Apr,2009-04-23,Opinion,KrF,5.9
2009,Apr,2009-04-24,Norstat,KrF,4.8
2009,Apr,2009-04-24,Respons,KrF,5.3
2009,Apr,2009-04-25,Ipsos,KrF,7.3
2009,Apr,2009-04-30,Sentio,KrF,5.8
2009,Apr,2009-04-02,Sentio,NKP,0.0
2009,Apr,2009-04-02,Kantar TNS,NKP,0.0
2009,Apr,2009-04-09,Norstat,NKP,0.0
2009,Apr,2009-04-17,Sentio,NKP,0.0
2009,Apr,2009-04-17,InFact,NKP,0.0
2009,Apr,2009-04-18,Norfakta,NKP,0.0
2009,Apr,2009-04-23,Opinion,NKP,0.0
2009,Apr,2009-04-24,Norstat,NKP,0.0
2009,Apr,2009-04-24,Respons,NKP,0.0
2009,Apr,2009-04-25,Ipsos,NKP,0.0
2009,Apr,2009-04-30,Sentio,NKP,0.0
2009,Apr,2009-04-02,Sentio,SF,7.1
2009,Apr,2009-04-02,Kantar TNS,SF,7.7
2009,Apr,2009-04-09,Norstat,SF,7.0
2009,Apr,2009-04-17,Sentio,SF,9.0
2009,Apr,2009-04-17,InFact,SF,7.2
2009,Apr,2009-04-18,Norfakta,SF,5.5
2009,Apr,2009-04-23,Opinion,SF,7.6
2009,Apr,2009-04-24,Norstat,SF,6.5
2009,Apr,2009-04-24,Respons,SF,6.4
2009,Apr,2009-04-25,Ipsos,SF,6.4
2009,Apr,2009-04-30,Sentio,SF,7.4
2009,Apr,2009-04-02,Sentio,Sp,5.3
2009,Apr,2009-04-02,Kantar TNS,Sp,5.9
2009,Apr,2009-04-09,Norstat,Sp,6.8
2009,Apr,2009-04-17,Sentio,Sp,5.3
2009,Apr,2009-04-17,InFact,Sp,5.1
2009,Apr,2009-04-18,Norfakta,Sp,4.7
2009,Apr,2009-04-23,Opinion,Sp,5.8
2009,Apr,2009-04-24,Norstat,Sp,6.5
2009,Apr,2009-04-24,Respons,Sp,5.6
2009,Apr,2009-04-25,Ipsos,Sp,6.0
2009,Apr,2009-04-30,Sentio,Sp,6.3
2009,Apr,2009-04-02,Sentio,Unnamed: 6,29.6
2009,Apr,2009-04-02,Kantar TNS,Unnamed: 6,26.0
2009,Apr,2009-04-09,Norstat,Unnamed: 6,26.4
2009,Apr,2009-04-17,Sentio,Unnamed: 6,28.4
2009,Apr,2009-04-17,InFact,Unnamed: 6,25.8
2009,Apr,2009-04-18,Norfakta,Unnamed: 6,27.7
2009,Apr,2009-04-23,Opinion,Unnamed: 6,28.5
2009,Apr,2009-04-24,Norstat,Unnamed: 6,30.3
2009,Apr,2009-04-24,Respons,Unnamed: 6,26.0
2009,Apr,2009-04-25,Ipsos,Unnamed: 6,25.2
2009,Apr,2009-04-30,Sentio,Unnamed: 6,25.8
2009,Apr,2009-04-02,Sentio,V,4.7
2009,Apr,2009-04-02,Kantar TNS,V,3.4
2009,Apr,2009-04-09,Norstat,V,4.6
2009,Apr,2009-04-17,Sentio,V,5.3
2009,Apr,2009-04-17,InFact,V,5.2
2009,Apr,2009-04-18,Norfakta,V,5.3
2009,Apr,2009-04-23,Opinion,V,6.2
2009,Apr,2009-04-24,Norstat,V,4.2
2009,Apr,2009-04-24,Respons,V,5.1
2009,Apr,2009-04-25,Ipsos,V,3.9
2009,Apr,2009-04-30,Sentio,V,5.7
2009,Aug,2009-08-05,Norstat,Ap,33.0
2009,Aug,2009-08-06,InFact,Ap,32.7
2009,Aug,2009-08-10,Kantar TNS,Ap,33.7
2009,Aug,2009-08-10,Norfakta,Ap,31.4
2009,Aug,2009-08-12,InFact,Ap,32.1
2009,Aug,2009-08-13,Opinion,Ap,30.4
2009,Aug,2009-08-13,Respons,Ap,32.8
2009,Aug,2009-08-14,Sentio,Ap,31.0
2009,Aug,2009-08-18,Norstat,Ap,32.7
2009,Aug,2009-08-19,Kantar TNS,Ap,33.9
2009,Aug,2009-08-19,InFact,Ap,30.4
2009,Aug,2009-08-20,Opinion,Ap,31.6
2009,Aug,2009-08-20,Norstat,Ap,31.8
2009,Aug,2009-08-21,Respons,Ap,32.0
2009,Aug,2009-08-26,Kantar TNS,Ap,33.0
2009,Aug,2009-08-26,InFact,Ap,32.9
2009,Aug,2009-08-28,Sentio,Ap,32.9
2009,Aug,2009-08-28,Respons,Ap,34.0
2009,Aug,2009-08-29,Ipsos,Ap,32.3
2009,Aug,2009-08-31,Kantar TNS,Ap,31.9
2009,Aug,2009-08-05,Norstat,H,11.3
2009,Aug,2009-08-06,InFact,H,15.0
2009,Aug,2009-08-10,Kantar TNS,H,13.5
2009,Aug,2009-08-10,Norfakta,H,12.8
2009,Aug,2009-08-12,InFact,H,14.9
2009,Aug,2009-08-13,Opinion,H,14.1
2009,Aug,2009-08-13,Respons,H,16.4
2009,Aug,2009-08-14,Sentio,H,13.8
2009,Aug,2009-08-18,Norstat,H,11.1
2009,Aug,2009-08-19,Kantar TNS,H,13.2
2009,Aug,2009-08-19,InFact,H,16.4
2009,Aug,2009-08-20,Opinion,H,13.0
2009,Aug,2009-08-20,Norstat,H,13.2
2009,Aug,2009-08-21,Respons,H,14.8
2009,Aug,2009-08-26,Kantar TNS,H,14.6
2009,Aug,2009-08-26,InFact,H,18.1
2009,Aug,2009-08-28,Sentio,H,12.9
2009,Aug,2009-08-28,Respons,H,13.3
2009,Aug,2009-08-29,Ipsos,H,15.0
2009,Aug,2009-08-31,Kantar TNS,H,14.0
2009,Aug,2009-08-05,Norstat,KrF,6.6
2009,Aug,2009-08-06,InFact,KrF,6.2
2009,Aug,2009-08-10,Kantar TNS,KrF,5.0
2009,Aug,2009-08-10,Norfakta,KrF,7.8
2009,Aug,2009-08-12,InFact,KrF,5.8
2009,Aug,2009-08-13,Opinion,KrF,5.8
2009,Aug,2009-08-13,Respons,KrF,6.8
2009,Aug,2009-08-14,Sentio,KrF,5.4
2009,Aug,2009-08-18,Norstat,KrF,6.3
2009,Aug,2009-08-19,Kantar TNS,KrF,6.4
2009,Aug,2009-08-19,InFact,KrF,6.1
2009,Aug,2009-08-20,Opinion,KrF,6.3
2009,Aug,2009-08-20,Norstat,KrF,5.3
2009,Aug,2009-08-21,Respons,KrF,5.8
2009,Aug,2009-08-26,Kantar TNS,KrF,6.3
2009,Aug,2009-08-26,InFact,KrF,4.9
2009,Aug,2009-08-28,Sentio,KrF,6.7
2009,Aug,2009-08-28,Respons,KrF,5.9
2009,Aug,2009-08-29,Ipsos,KrF,5.7
2009,Aug,2009-08-31,Kantar TNS,KrF,7.0
2009,Aug,2009-08-05,Norstat,NKP,0.0
2009,Aug,2009-08-06,InFact,NKP,0.0
2009,Aug,2009-08-10,Kantar TNS,NKP,0.0
2009,Aug,2009-08-10,Norfakta,NKP,0.0
2009,Aug,2009-08-12,InFact,NKP,0.0
2009,Aug,2009-08-13,Opinion,NKP,0.0
2009,Aug,2009-08-13,Respons,NKP,0.0
2009,Aug,2009-08-14,Sentio,NKP,0.0
2009,Aug,2009-08-18,Norstat,NKP,0.0
2009,Aug,2009-08-19,Kantar TNS,NKP,0.0
2009,Aug,2009-08-19,InFact,NKP,0.0
2009,Aug,2009-08-20,Opinion,NKP,0.0
2009,Aug,2009-08-20,Norstat,NKP,0.0
2009,Aug,2009-08-21,Respons,NKP,0.0
2009,Aug,2009-08-26,Kantar TNS,NKP,0.0
2009,Aug,2009-08-26,InFact,NKP,0.0
2009,Aug,2009-08-28,Sentio,NKP,0.0
2009,Aug,2009-08-28,Respons,NKP,0.0
2009,Aug,2009-08-29,Ipsos,NKP,0.0
2009,Aug,2009-08-31,Kantar TNS,NKP,0.0
2009,Aug,2009-08-05,Norstat,SF,7.1
2009,Aug,2009-08-06,InFact,SF,7.3
2009,Aug,2009-08-10,Kantar TNS,SF,6.7
2009,Aug,2009-08-10,Norfakta,SF,7.6
2009,Aug,2009-08-12,InFact,SF,6.3
2009,Aug,2009-08-13,Opinion,SF,7.4
2009,Aug,2009-08-13,Respons,SF,6.8
2009,Aug,2009-08-14,Sentio,SF,7.3
2009,Aug,2009-08-18,Norstat,SF,9.2
2009,Aug,2009-08-19,Kantar TNS,SF,6.7
2009,Aug,2009-08-19,InFact,SF,6.6
2009,Aug,2009-08-20,Opinion,SF,7.1
2009,Aug,2009-08-20,Norstat,SF,6.8
2009,Aug,2009-08-21,Respons,SF,7.4
2009,Aug,2009-08-26,Kantar TNS,SF,8.5
2009,Aug,2009-08-26,InFact,SF,8.4
2009,Aug,2009-08-28,Sentio,SF,8.2
2009,Aug,2009-08-28,Respons,SF,7.0
2009,Aug,2009-08-29,Ipsos,SF,10.4
2009,Aug,2009-08-31,Kantar TNS,SF,7.1
2009,Aug,2009-08-05,Norstat,Sp,6.0
2009,Aug,2009-08-06,InFact,Sp,6.5
2009,Aug,2009-08-10,Kantar TNS,Sp,7.0
2009,Aug,2009-08-10,Norfakta,Sp,5.2
2009,Aug,2009-08-12,InFact,Sp,7.1
2009,Aug,2009-08-13,Opinion,Sp,5.7
2009,Aug,2009-08-13,Respons,Sp,5.2
2009,Aug,2009-08-14,Sentio,Sp,5.0
2009,Aug,2009-08-18,Norstat,Sp,5.3
2009,Aug,2009-08-19,Kantar TNS,Sp,5.0
2009,Aug,2009-08-19,InFact,Sp,6.9
